flight_id,flight_no,actual_departure,actual_arrival,aircraft_code,departure_airport,arrival_airport,fare_conditions,range,count_seats,sum_amount,travel_time
93346,PG0351,2017-07-05T06:22:00Z,2017-07-05T07:47:00Z,CN1,KJA,NOZ,,1200,12,,85.0
93347,PG0351,2016-11-29T06:22:00Z,2016-11-29T07:46:00Z,CN1,KJA,NOZ,,1200,12,,84.0
93348,PG0352,2016-11-29T04:51:00Z,2016-11-29T06:16:00Z,CN1,KJA,NOZ,,1200,12,,85.0
93349,PG0351,2017-04-07T06:20:00Z,2017-04-07T07:44:00Z,CN1,KJA,NOZ,,1200,12,,84.0
93350,PG0352,2017-03-19T04:51:00Z,2017-03-19T06:17:00Z,CN1,KJA,NOZ,,1200,12,,86.0
93351,PG0351,2017-03-19T06:21:00Z,2017-03-19T07:47:00Z,CN1,KJA,NOZ,,1200,12,,86.0
93352,PG0352,2016-09-21T04:52:00Z,2016-09-21T06:16:00Z,CN1,KJA,NOZ,Economy,1200,72,316800.00,84.0
93353,PG0351,2016-09-21T06:18:00Z,2016-09-21T07:44:00Z,CN1,KJA,NOZ,,1200,12,,86.0
93354,PG0351,2017-04-22T06:18:00Z,2017-04-22T07:42:00Z,CN1,KJA,NOZ,,1200,12,,84.0
93355,PG0352,2017-04-22T04:54:00Z,2017-04-22T06:20:00Z,CN1,KJA,NOZ,Economy,1200,24,105600.00,86.0
93356,PG0352,2017-05-21T04:52:00Z,2017-05-21T06:18:00Z,CN1,KJA,NOZ,Economy,1200,60,264000.00,86.0
93357,PG0351,2017-05-21T06:19:00Z,2017-05-21T07:45:00Z,CN1,KJA,NOZ,,1200,12,,86.0
93358,PG0351,2017-06-08T06:17:00Z,2017-06-08T07:43:00Z,CN1,KJA,NOZ,,1200,12,,86.0
93359,PG0352,2017-01-08T04:52:00Z,2017-01-08T06:16:00Z,CN1,KJA,NOZ,Economy,1200,36,158400.00,84.0
93360,PG0351,2017-01-08T06:19:00Z,2017-01-08T07:44:00Z,CN1,KJA,NOZ,,1200,12,,85.0
93361,PG0352,2017-06-08T04:51:00Z,2017-06-08T06:15:00Z,CN1,KJA,NOZ,Economy,1200,12,52800.00,84.0
93362,PG0351,2016-10-07T06:16:00Z,2016-10-07T07:40:00Z,CN1,KJA,NOZ,,1200,12,,84.0
93363,PG0352,2016-10-07T04:53:00Z,2016-10-07T06:19:00Z,CN1,KJA,NOZ,,1200,12,,86.0
93364,PG0351,2017-02-04T06:18:00Z,2017-02-04T07:43:00Z,CN1,KJA,NOZ,,1200,12,,85.0
93365,PG0352,2017-02-04T04:53:00Z,2017-02-04T06:18:00Z,CN1,KJA,NOZ,Economy,1200,12,52800.00,85.0
93366,PG0352,2017-04-07T04:53:00Z,2017-04-07T06:19:00Z,CN1,KJA,NOZ,Economy,1200,12,52800.00,86.0
93367,PG0352,2017-03-18T04:53:00Z,2017-03-18T06:18:00Z,CN1,KJA,NOZ,Economy,1200,72,316800.00,85.0
93368,PG0351,2017-03-18T06:17:00Z,2017-03-18T07:41:00Z,CN1,KJA,NOZ,,1200,12,,84.0
93369,PG0351,2016-11-30T06:18:00Z,2016-11-30T07:42:00Z,CN1,KJA,NOZ,,1200,12,,84.0
93370,PG0352,2016-11-30T04:56:00Z,2016-11-30T06:20:00Z,CN1,KJA,NOZ,,1200,12,,84.0
93371,PG0351,2017-07-25T06:17:00Z,2017-07-25T07:41:00Z,CN1,KJA,NOZ,,1200,12,,84.0
93372,PG0352,2017-07-25T04:52:00Z,2017-07-25T06:19:00Z,CN1,KJA,NOZ,,1200,12,,87.0
93373,PG0352,2016-10-30T04:54:00Z,2016-10-30T06:20:00Z,CN1,KJA,NOZ,Economy,1200,24,105600.00,86.0
93374,PG0351,2016-10-30T06:20:00Z,2016-10-30T07:44:00Z,CN1,KJA,NOZ,,1200,12,,84.0
93375,PG0352,2017-07-04T04:55:00Z,2017-07-04T06:22:00Z,CN1,KJA,NOZ,Economy,1200,12,52800.00,87.0
93376,PG0351,2017-07-04T06:16:00Z,2017-07-04T07:40:00Z,CN1,KJA,NOZ,,1200,12,,84.0
93377,PG0351,2016-08-27T06:18:00Z,2016-08-27T07:43:00Z,CN1,KJA,NOZ,,1200,12,,85.0
93378,PG0352,2016-08-27T04:52:00Z,2016-08-27T06:17:00Z,CN1,KJA,NOZ,,1200,12,,85.0
93379,PG0351,2017-04-23T06:15:00Z,2017-04-23T07:41:00Z,CN1,KJA,NOZ,,1200,12,,86.0
93380,PG0352,2017-04-23T04:54:00Z,2017-04-23T06:20:00Z,CN1,KJA,NOZ,Economy,1200,12,52800.00,86.0
93381,PG0352,2017-01-07T04:54:00Z,2017-01-07T06:18:00Z,CN1,KJA,NOZ,Economy,1200,12,52800.00,84.0
93382,PG0351,2017-01-07T06:17:00Z,2017-01-07T07:41:00Z,CN1,KJA,NOZ,,1200,12,,84.0
93383,PG0352,,,CN1,KJA,NOZ,Economy,1200,24,105600.00,
93384,PG0352,2017-03-17T04:54:00Z,2017-03-17T06:17:00Z,CN1,KJA,NOZ,Economy,1200,12,52800.00,83.0
93385,PG0351,2017-03-17T06:20:00Z,2017-03-17T07:44:00Z,CN1,KJA,NOZ,,1200,12,,84.0
93386,PG0351,,,CN1,KJA,NOZ,,1200,12,,
93387,PG0351,2017-02-05T06:17:00Z,2017-02-05T07:43:00Z,CN1,KJA,NOZ,,1200,12,,86.0
93388,PG0352,2017-02-05T04:53:00Z,2017-02-05T06:18:00Z,CN1,KJA,NOZ,Economy,1200,12,52800.00,85.0
93389,PG0351,2016-09-29T06:19:00Z,2016-09-29T07:43:00Z,CN1,KJA,NOZ,,1200,12,,84.0
93390,PG0351,2016-12-01T06:20:00Z,2016-12-01T07:44:00Z,CN1,KJA,NOZ,,1200,12,,84.0
93391,PG0352,2016-12-01T04:55:00Z,2016-12-01T06:20:00Z,CN1,KJA,NOZ,Economy,1200,12,52800.00,85.0
93392,PG0351,,,CN1,KJA,NOZ,,1200,12,,
93393,PG0352,,,CN1,KJA,NOZ,Economy,1200,48,211200.00,
93394,PG0352,2016-09-20T04:54:00Z,2016-09-20T06:19:00Z,CN1,KJA,NOZ,Economy,1200,48,211200.00,85.0
93395,PG0352,2017-05-20T04:53:00Z,2017-05-20T06:18:00Z,CN1,KJA,NOZ,Economy,1200,36,158400.00,85.0
93396,PG0351,2016-09-20T06:17:00Z,2016-09-20T07:42:00Z,CN1,KJA,NOZ,,1200,12,,85.0
93397,PG0351,2017-05-20T06:21:00Z,2017-05-20T07:45:00Z,CN1,KJA,NOZ,,1200,12,,84.0
93398,PG0352,2016-09-29T04:54:00Z,2016-09-29T06:19:00Z,CN1,KJA,NOZ,,1200,12,,85.0
93399,PG0351,2017-06-09T06:16:00Z,2017-06-09T07:40:00Z,CN1,KJA,NOZ,,1200,12,,84.0
93400,PG0352,2017-06-09T04:50:00Z,2017-06-09T06:14:00Z,CN1,KJA,NOZ,,1200,12,,84.0
93401,PG0352,2017-08-09T04:50:00Z,2017-08-09T06:14:00Z,CN1,KJA,NOZ,,1200,12,,84.0
93402,PG0351,2017-08-09T06:18:00Z,2017-08-09T07:42:00Z,CN1,KJA,NOZ,,1200,12,,84.0
93403,PG0352,2017-07-03T04:52:00Z,2017-07-03T06:16:00Z,CN1,KJA,NOZ,Economy,1200,48,211200.00,84.0
93404,PG0351,2017-07-03T06:17:00Z,2017-07-03T07:41:00Z,CN1,KJA,NOZ,,1200,12,,84.0
93405,PG0352,2017-03-16T04:51:00Z,2017-03-16T06:15:00Z,CN1,KJA,NOZ,Economy,1200,24,105600.00,84.0
93406,PG0351,2017-03-16T06:16:00Z,2017-03-16T07:41:00Z,CN1,KJA,NOZ,,1200,12,,85.0
93407,PG0351,2016-10-08T06:16:00Z,2016-10-08T07:40:00Z,CN1,KJA,NOZ,,1200,12,,84.0
93408,PG0352,2016-10-08T04:58:00Z,2016-10-08T06:22:00Z,CN1,KJA,NOZ,Economy,1200,24,105600.00,84.0
93409,PG0351,2016-12-02T06:19:00Z,2016-12-02T07:44:00Z,CN1,KJA,NOZ,,1200,12,,85.0
93410,PG0352,2016-12-02T08:11:00Z,2016-12-02T09:37:00Z,CN1,KJA,NOZ,Economy,1200,24,105600.00,86.0
93411,PG0352,2016-10-29T04:51:00Z,2016-10-29T06:14:00Z,CN1,KJA,NOZ,Economy,1200,12,52800.00,83.0
93412,PG0351,2016-10-29T06:17:00Z,2016-10-29T07:41:00Z,CN1,KJA,NOZ,,1200,12,,84.0
93413,PG0351,2016-08-28T10:11:00Z,2016-08-28T11:35:00Z,CN1,KJA,NOZ,,1200,12,,84.0
93414,PG0352,2016-08-28T04:53:00Z,2016-08-28T06:17:00Z,CN1,KJA,NOZ,Economy,1200,36,158400.00,84.0
93415,PG0351,2017-04-24T06:18:00Z,2017-04-24T07:43:00Z,CN1,KJA,NOZ,,1200,12,,85.0
93416,PG0352,2017-04-24T04:52:00Z,2017-04-24T06:17:00Z,CN1,KJA,NOZ,Economy,1200,60,264000.00,85.0
93417,PG0352,2017-01-06T04:52:00Z,2017-01-06T06:17:00Z,CN1,KJA,NOZ,Economy,1200,24,105600.00,85.0
93418,PG0351,2017-01-06T06:17:00Z,2017-01-06T07:44:00Z,CN1,KJA,NOZ,,1200,12,,87.0
93419,PG0351,2017-02-06T06:17:00Z,2017-02-06T07:41:00Z,CN1,KJA,NOZ,,1200,12,,84.0
93420,PG0352,2017-02-06T04:55:00Z,2017-02-06T06:20:00Z,CN1,KJA,NOZ,Economy,1200,24,105600.00,85.0
93421,PG0351,2017-07-26T06:18:00Z,2017-07-26T07:44:00Z,CN1,KJA,NOZ,,1200,12,,86.0
93422,PG0352,2017-07-26T04:57:00Z,2017-07-26T06:24:00Z,CN1,KJA,NOZ,Economy,1200,36,158400.00,87.0
93423,PG0352,2017-03-15T04:52:00Z,2017-03-15T06:15:00Z,CN1,KJA,NOZ,,1200,12,,83.0
93424,PG0351,2017-03-15T06:17:00Z,2017-03-15T07:40:00Z,CN1,KJA,NOZ,,1200,12,,83.0
93425,PG0351,2016-12-03T06:19:00Z,2016-12-03T07:43:00Z,CN1,KJA,NOZ,,1200,12,,84.0
93426,PG0352,2016-12-03T04:53:00Z,2016-12-03T06:19:00Z,CN1,KJA,NOZ,Economy,1200,24,105600.00,86.0
93427,PG0352,,,CN1,KJA,NOZ,Economy,1200,24,105600.00,
93428,PG0351,,,CN1,KJA,NOZ,,1200,12,,
93429,PG0352,2017-05-19T04:54:00Z,2017-05-19T06:19:00Z,CN1,KJA,NOZ,,1200,12,,85.0
93430,PG0351,2017-05-19T06:18:00Z,2017-05-19T07:43:00Z,CN1,KJA,NOZ,,1200,12,,85.0
93431,PG0351,2017-04-25T06:16:00Z,2017-04-25T07:41:00Z,CN1,KJA,NOZ,,1200,12,,85.0
93432,PG0352,2017-04-25T04:53:00Z,2017-04-25T06:17:00Z,CN1,KJA,NOZ,Economy,1200,12,52800.00,84.0
93433,PG0352,2017-07-02T04:56:00Z,2017-07-02T06:21:00Z,CN1,KJA,NOZ,,1200,12,,85.0
93434,PG0351,2017-07-02T06:18:00Z,2017-07-02T07:42:00Z,CN1,KJA,NOZ,,1200,12,,84.0
93435,PG0351,2016-08-29T06:17:00Z,2016-08-29T07:43:00Z,CN1,KJA,NOZ,,1200,12,,86.0
93436,PG0352,2016-08-29T04:55:00Z,2016-08-29T06:20:00Z,CN1,KJA,NOZ,Economy,1200,12,52800.00,85.0
93437,PG0352,2016-09-19T04:52:00Z,2016-09-19T06:16:00Z,CN1,KJA,NOZ,,1200,12,,84.0
93438,PG0351,2016-09-19T06:16:00Z,2016-09-19T07:40:00Z,CN1,KJA,NOZ,,1200,12,,84.0
93439,PG0352,2017-03-14T04:52:00Z,2017-03-14T06:17:00Z,CN1,KJA,NOZ,Economy,1200,12,52800.00,85.0
93440,PG0351,2017-03-14T06:16:00Z,2017-03-14T07:40:00Z,CN1,KJA,NOZ,,1200,12,,84.0
93441,PG0352,2016-10-28T04:57:00Z,2016-10-28T06:23:00Z,CN1,KJA,NOZ,,1200,12,,86.0
93442,PG0351,2016-10-28T06:20:00Z,2016-10-28T07:47:00Z,CN1,KJA,NOZ,,1200,12,,87.0
93443,PG0351,2017-06-10T06:16:00Z,2017-06-10T07:41:00Z,CN1,KJA,NOZ,,1200,12,,85.0
93444,PG0352,2017-01-05T04:51:00Z,2017-01-05T06:15:00Z,CN1,KJA,NOZ,Economy,1200,36,158400.00,84.0
93445,PG0351,2017-01-05T09:58:00Z,2017-01-05T11:23:00Z,CN1,KJA,NOZ,,1200,12,,85.0
93446,PG0352,2017-06-10T04:51:00Z,2017-06-10T06:15:00Z,CN1,KJA,NOZ,Economy,1200,12,52800.00,84.0
93447,PG0351,2017-02-07T06:16:00Z,2017-02-07T07:41:00Z,CN1,KJA,NOZ,,1200,12,,85.0
93448,PG0352,2017-02-07T04:52:00Z,2017-02-07T06:16:00Z,CN1,KJA,NOZ,Economy,1200,12,52800.00,84.0
93449,PG0351,2016-12-04T06:18:00Z,2016-12-04T07:42:00Z,CN1,KJA,NOZ,,1200,12,,84.0
93450,PG0352,2016-12-04T04:51:00Z,2016-12-04T06:15:00Z,CN1,KJA,NOZ,Economy,1200,24,105600.00,84.0
93451,PG0351,2016-10-09T09:39:00Z,2016-10-09T11:04:00Z,CN1,KJA,NOZ,,1200,12,,85.0
93452,PG0352,2016-10-09T08:23:00Z,2016-10-09T09:47:00Z,CN1,KJA,NOZ,Economy,1200,36,158400.00,84.0
93453,PG0352,2017-03-13T04:55:00Z,2017-03-13T06:19:00Z,CN1,KJA,NOZ,Economy,1200,12,52800.00,84.0
93454,PG0351,2017-03-13T06:18:00Z,2017-03-13T07:44:00Z,CN1,KJA,NOZ,,1200,12,,86.0
93455,PG0351,,,CN1,KJA,NOZ,,1200,12,,
93456,PG0352,,,CN1,KJA,NOZ,Economy,1200,84,369600.00,
93457,PG0351,2017-04-26T06:18:00Z,2017-04-26T07:43:00Z,CN1,KJA,NOZ,,1200,12,,85.0
93458,PG0352,2017-04-26T04:57:00Z,2017-04-26T06:22:00Z,CN1,KJA,NOZ,Economy,1200,36,158400.00,85.0
93459,PG0352,2017-07-01T04:52:00Z,2017-07-01T06:18:00Z,CN1,KJA,NOZ,Economy,1200,12,52800.00,86.0
93460,PG0351,2017-07-01T09:08:00Z,2017-07-01T10:34:00Z,CN1,KJA,NOZ,,1200,12,,86.0
93461,PG0351,2016-12-05T06:18:00Z,2016-12-05T07:43:00Z,CN1,KJA,NOZ,,1200,12,,85.0
93462,PG0352,2016-12-05T04:51:00Z,2016-12-05T06:15:00Z,CN1,KJA,NOZ,Economy,1200,24,105600.00,84.0
93463,PG0351,2017-07-27T06:16:00Z,2017-07-27T07:42:00Z,CN1,KJA,NOZ,,1200,12,,86.0
93464,PG0351,2016-08-30T06:18:00Z,2016-08-30T07:44:00Z,CN1,KJA,NOZ,,1200,12,,86.0
93465,PG0352,2016-08-30T04:51:00Z,2016-08-30T06:16:00Z,CN1,KJA,NOZ,,1200,12,,85.0
93466,PG0352,2017-07-27T04:53:00Z,2017-07-27T06:18:00Z,CN1,KJA,NOZ,,1200,12,,85.0
93467,PG0351,2017-02-08T06:19:00Z,2017-02-08T07:44:00Z,CN1,KJA,NOZ,,1200,12,,85.0
93468,PG0352,2017-02-08T04:52:00Z,2017-02-08T06:17:00Z,CN1,KJA,NOZ,Economy,1200,36,158400.00,85.0
93469,PG0352,2017-01-04T04:54:00Z,2017-01-04T06:19:00Z,CN1,KJA,NOZ,Economy,1200,36,158400.00,85.0
93470,PG0351,2017-01-04T06:17:00Z,2017-01-04T07:42:00Z,CN1,KJA,NOZ,,1200,12,,85.0
93471,PG0352,2016-10-27T04:53:00Z,2016-10-27T06:18:00Z,CN1,KJA,NOZ,,1200,12,,85.0
93472,PG0351,2016-10-27T06:17:00Z,2016-10-27T07:41:00Z,CN1,KJA,NOZ,,1200,12,,84.0
93473,PG0352,2017-05-18T04:55:00Z,2017-05-18T06:21:00Z,CN1,KJA,NOZ,,1200,12,,86.0
93474,PG0351,2017-05-18T06:17:00Z,2017-05-18T07:42:00Z,CN1,KJA,NOZ,,1200,12,,85.0
93475,PG0352,2017-08-08T04:52:00Z,2017-08-08T06:16:00Z,CN1,KJA,NOZ,,1200,12,,84.0
93476,PG0351,2017-08-08T06:18:00Z,2017-08-08T07:43:00Z,CN1,KJA,NOZ,,1200,12,,85.0
93477,PG0352,,,CN1,KJA,NOZ,Economy,1200,36,158400.00,
93478,PG0351,,,CN1,KJA,NOZ,,1200,12,,
93479,PG0352,2017-03-12T04:51:00Z,2017-03-12T06:17:00Z,CN1,KJA,NOZ,Economy,1200,24,105600.00,86.0
93480,PG0351,2017-03-12T06:17:00Z,2017-03-12T07:43:00Z,CN1,KJA,NOZ,,1200,12,,86.0
93481,PG0351,2017-06-11T09:38:00Z,2017-06-11T11:03:00Z,CN1,KJA,NOZ,,1200,12,,85.0
93482,PG0352,2017-06-11T04:52:00Z,2017-06-11T06:18:00Z,CN1,KJA,NOZ,Economy,1200,24,105600.00,86.0
93483,PG0352,2016-09-18T04:52:00Z,2016-09-18T06:17:00Z,CN1,KJA,NOZ,Economy,1200,12,52800.00,85.0
93484,PG0351,2016-12-06T06:18:00Z,2016-12-06T07:43:00Z,CN1,KJA,NOZ,,1200,12,,85.0
93485,PG0352,2016-12-06T04:53:00Z,2016-12-06T06:20:00Z,CN1,KJA,NOZ,Economy,1200,36,158400.00,87.0
93486,PG0351,2016-09-18T06:18:00Z,2016-09-18T07:43:00Z,CN1,KJA,NOZ,,1200,12,,85.0
93487,PG0351,2017-04-27T06:18:00Z,2017-04-27T07:44:00Z,CN1,KJA,NOZ,,1200,12,,86.0
93488,PG0352,2017-04-27T04:54:00Z,2017-04-27T06:19:00Z,CN1,KJA,NOZ,Economy,1200,24,105600.00,85.0
93489,PG0352,2017-06-30T08:03:00Z,2017-06-30T09:28:00Z,CN1,KJA,NOZ,Economy,1200,24,105600.00,85.0
93490,PG0351,2017-06-30T06:16:00Z,2017-06-30T07:41:00Z,CN1,KJA,NOZ,,1200,12,,85.0
93491,PG0352,2017-03-11T04:53:00Z,2017-03-11T06:18:00Z,CN1,KJA,NOZ,Economy,1200,48,211200.00,85.0
93492,PG0351,2017-03-11T06:22:00Z,2017-03-11T07:47:00Z,CN1,KJA,NOZ,,1200,12,,85.0
93493,PG0351,2017-02-09T09:46:00Z,2017-02-09T11:10:00Z,CN1,KJA,NOZ,,1200,12,,84.0
93494,PG0352,2017-02-09T04:52:00Z,2017-02-09T06:16:00Z,CN1,KJA,NOZ,Economy,1200,24,105600.00,84.0
93495,PG0352,2017-01-21T04:53:00Z,2017-01-21T06:18:00Z,CN1,KJA,NOZ,,1200,12,,85.0
93496,PG0351,2017-01-21T06:20:00Z,2017-01-21T07:44:00Z,CN1,KJA,NOZ,,1200,12,,84.0
93497,PG0352,2017-01-03T04:50:00Z,2017-01-03T06:14:00Z,CN1,KJA,NOZ,Economy,1200,48,211200.00,84.0
93498,PG0351,2017-01-03T06:16:00Z,2017-01-03T07:42:00Z,CN1,KJA,NOZ,,1200,12,,86.0
93499,PG0351,2016-08-31T06:17:00Z,2016-08-31T07:42:00Z,CN1,KJA,NOZ,,1200,12,,85.0
93500,PG0352,2016-08-31T04:52:00Z,2016-08-31T06:16:00Z,CN1,KJA,NOZ,Economy,1200,24,105600.00,84.0
93501,PG0352,2016-10-26T04:54:00Z,2016-10-26T06:20:00Z,CN1,KJA,NOZ,Economy,1200,12,52800.00,86.0
93502,PG0351,2016-10-26T06:18:00Z,2016-10-26T07:42:00Z,CN1,KJA,NOZ,,1200,12,,84.0
93503,PG0351,2016-10-10T06:17:00Z,2016-10-10T07:41:00Z,CN1,KJA,NOZ,,1200,12,,84.0
93504,PG0352,2016-10-10T04:53:00Z,2016-10-10T06:18:00Z,CN1,KJA,NOZ,Economy,1200,24,105600.00,85.0
93505,PG0351,2016-12-07T06:16:00Z,2016-12-07T07:42:00Z,CN1,KJA,NOZ,,1200,12,,86.0
93506,PG0352,2016-12-07T04:53:00Z,2016-12-07T06:17:00Z,CN1,KJA,NOZ,Economy,1200,48,211200.00,84.0
93507,PG0352,2017-05-17T04:51:00Z,2017-05-17T06:17:00Z,CN1,KJA,NOZ,Economy,1200,12,52800.00,86.0
93508,PG0351,2017-05-17T06:16:00Z,2017-05-17T07:40:00Z,CN1,KJA,NOZ,,1200,12,,84.0
93509,PG0352,2017-03-10T04:57:00Z,2017-03-10T06:22:00Z,CN1,KJA,NOZ,Economy,1200,24,105600.00,85.0
93510,PG0351,2017-03-10T06:22:00Z,2017-03-10T07:46:00Z,CN1,KJA,NOZ,,1200,12,,84.0
93511,PG0351,2017-04-28T06:19:00Z,2017-04-28T07:43:00Z,CN1,KJA,NOZ,,1200,12,,84.0
93512,PG0352,2017-04-28T04:54:00Z,2017-04-28T06:20:00Z,CN1,KJA,NOZ,,1200,12,,86.0
93513,PG0351,2017-07-28T06:16:00Z,2017-07-28T07:41:00Z,CN1,KJA,NOZ,,1200,12,,85.0
93514,PG0352,2017-07-28T04:56:00Z,2017-07-28T06:20:00Z,CN1,KJA,NOZ,Economy,1200,12,52800.00,84.0
93515,PG0352,,,CN1,KJA,NOZ,Economy,1200,24,105600.00,
93516,PG0351,,,CN1,KJA,NOZ,,1200,12,,
93517,PG0352,2017-06-29T04:51:00Z,2017-06-29T06:14:00Z,CN1,KJA,NOZ,Economy,1200,24,105600.00,83.0
93518,PG0351,2017-06-29T06:18:00Z,2017-06-29T07:43:00Z,CN1,KJA,NOZ,,1200,12,,85.0
93519,PG0351,2017-02-10T06:19:00Z,2017-02-10T07:46:00Z,CN1,KJA,NOZ,,1200,12,,87.0
93520,PG0352,2017-02-10T04:54:00Z,2017-02-10T06:19:00Z,CN1,KJA,NOZ,Economy,1200,12,52800.00,85.0
93521,PG0351,,,CN1,KJA,NOZ,,1200,12,,
93522,PG0352,,,CN1,KJA,NOZ,Economy,1200,24,105600.00,
93523,PG0351,2017-06-12T06:18:00Z,2017-06-12T07:44:00Z,CN1,KJA,NOZ,,1200,12,,86.0
93524,PG0352,2017-06-12T04:53:00Z,2017-06-12T06:18:00Z,CN1,KJA,NOZ,Economy,1200,72,316800.00,85.0
93525,PG0352,2017-01-02T04:54:00Z,2017-01-02T06:20:00Z,CN1,KJA,NOZ,,1200,12,,86.0
93526,PG0351,2017-01-02T06:19:00Z,2017-01-02T07:46:00Z,CN1,KJA,NOZ,,1200,12,,87.0
93527,PG0351,2016-12-08T06:17:00Z,2016-12-08T07:43:00Z,CN1,KJA,NOZ,,1200,12,,86.0
93528,PG0352,2016-12-08T04:56:00Z,2016-12-08T06:22:00Z,CN1,KJA,NOZ,Economy,1200,12,52800.00,86.0
93529,PG0351,2016-09-01T06:17:00Z,2016-09-01T07:42:00Z,CN1,KJA,NOZ,,1200,12,,85.0
93530,PG0352,2016-09-01T04:50:00Z,2016-09-01T06:16:00Z,CN1,KJA,NOZ,Economy,1200,24,105600.00,86.0
93531,PG0352,2017-03-09T04:52:00Z,2017-03-09T06:16:00Z,CN1,KJA,NOZ,,1200,12,,84.0
93532,PG0351,2017-03-09T06:19:00Z,2017-03-09T07:45:00Z,CN1,KJA,NOZ,,1200,12,,86.0
93533,PG0352,2016-09-17T04:58:00Z,2016-09-17T06:22:00Z,CN1,KJA,NOZ,,1200,12,,84.0
93534,PG0351,2016-09-17T06:17:00Z,2016-09-17T07:40:00Z,CN1,KJA,NOZ,,1200,12,,83.0
93535,PG0352,2016-10-25T04:52:00Z,2016-10-25T06:17:00Z,CN1,KJA,NOZ,,1200,12,,85.0
93536,PG0351,2016-10-25T06:18:00Z,2016-10-25T07:43:00Z,CN1,KJA,NOZ,,1200,12,,85.0
93537,PG0351,2017-04-29T06:20:00Z,2017-04-29T07:45:00Z,CN1,KJA,NOZ,,1200,12,,85.0
93538,PG0352,2017-04-29T04:54:00Z,2017-04-29T06:19:00Z,CN1,KJA,NOZ,Economy,1200,24,105600.00,85.0
93539,PG0352,2017-08-07T08:22:00Z,2017-08-07T09:47:00Z,CN1,KJA,NOZ,Economy,1200,48,211200.00,85.0
93540,PG0351,2017-08-07T06:17:00Z,2017-08-07T07:42:00Z,CN1,KJA,NOZ,,1200,12,,85.0
93541,PG0351,2016-12-09T06:19:00Z,2016-12-09T07:44:00Z,CN1,KJA,NOZ,,1200,12,,85.0
93542,PG0352,2016-12-09T04:53:00Z,2016-12-09T06:18:00Z,CN1,KJA,NOZ,,1200,12,,85.0
93543,PG0351,2017-02-11T06:19:00Z,2017-02-11T07:43:00Z,CN1,KJA,NOZ,,1200,12,,84.0
93544,PG0352,2017-02-11T04:51:00Z,2017-02-11T06:18:00Z,CN1,KJA,NOZ,Economy,1200,48,211200.00,87.0
93545,PG0352,2017-03-08T04:53:00Z,2017-03-08T06:18:00Z,CN1,KJA,NOZ,Economy,1200,48,211200.00,85.0
93546,PG0351,2017-03-08T06:19:00Z,2017-03-08T07:45:00Z,CN1,KJA,NOZ,,1200,12,,86.0
93547,PG0352,2017-06-28T04:54:00Z,2017-06-28T06:20:00Z,CN1,KJA,NOZ,,1200,12,,86.0
93548,PG0351,2017-06-28T06:18:00Z,2017-06-28T07:44:00Z,CN1,KJA,NOZ,,1200,12,,86.0
93549,PG0352,2017-05-16T08:23:00Z,2017-05-16T09:47:00Z,CN1,KJA,NOZ,Economy,1200,36,158400.00,84.0
93550,PG0351,2017-05-16T06:19:00Z,2017-05-16T07:44:00Z,CN1,KJA,NOZ,,1200,12,,85.0
93551,PG0351,2016-10-11T06:18:00Z,2016-10-11T07:42:00Z,CN1,KJA,NOZ,,1200,12,,84.0
93552,PG0352,2016-10-11T04:54:00Z,2016-10-11T06:19:00Z,CN1,KJA,NOZ,Economy,1200,36,158400.00,85.0
93553,PG0352,2017-01-01T04:53:00Z,2017-01-01T06:19:00Z,CN1,KJA,NOZ,Economy,1200,24,105600.00,86.0
93554,PG0351,2017-01-01T06:15:00Z,2017-01-01T07:39:00Z,CN1,KJA,NOZ,,1200,12,,84.0
93555,PG0351,2016-09-02T06:16:00Z,2016-09-02T07:39:00Z,CN1,KJA,NOZ,,1200,12,,83.0
93556,PG0352,2016-09-02T04:52:00Z,2016-09-02T06:18:00Z,CN1,KJA,NOZ,,1200,12,,86.0
93557,PG0351,2017-07-29T06:18:00Z,2017-07-29T07:44:00Z,CN1,KJA,NOZ,,1200,12,,86.0
93558,PG0352,2017-07-29T04:54:00Z,2017-07-29T06:19:00Z,CN1,KJA,NOZ,Economy,1200,48,211200.00,85.0
93559,PG0351,2016-12-10T06:17:00Z,2016-12-10T07:41:00Z,CN1,KJA,NOZ,,1200,12,,84.0
93560,PG0351,2017-01-22T06:19:00Z,2017-01-22T07:45:00Z,CN1,KJA,NOZ,,1200,12,,86.0
93561,PG0352,2017-01-22T04:54:00Z,2017-01-22T06:20:00Z,CN1,KJA,NOZ,Economy,1200,36,158400.00,86.0
93562,PG0352,2016-12-10T04:54:00Z,2016-12-10T06:18:00Z,CN1,KJA,NOZ,Economy,1200,24,105600.00,84.0
93563,PG0352,2017-03-07T04:55:00Z,2017-03-07T06:20:00Z,CN1,KJA,NOZ,Economy,1200,12,52800.00,85.0
93564,PG0351,2017-03-07T06:21:00Z,2017-03-07T07:47:00Z,CN1,KJA,NOZ,,1200,12,,86.0
93565,PG0352,,,CN1,KJA,NOZ,Economy,1200,24,105600.00,
93566,PG0351,2017-04-30T06:17:00Z,2017-04-30T07:42:00Z,CN1,KJA,NOZ,,1200,12,,85.0
93567,PG0352,2017-04-30T04:54:00Z,2017-04-30T06:19:00Z,CN1,KJA,NOZ,,1200,12,,85.0
93568,PG0351,,,CN1,KJA,NOZ,,1200,12,,
